gene_id	dogFPKM	geneFPKM	exp_group	RT	tissue
ENSG00000205476.9	0.0	2.31	med	NRT	testis
ENSG00000174165.8	0.0	2.31	med	NRT	testis
ENSG00000115762.16	0.0	2.31	med	NRT	testis
ENSG00000259732.1	0.0	2.3095	med	UND	testis
ENSG00000255432.1	0.0	2.309	med	NRT	testis
ENSG00000131773.14	0.0	2.309	med	NRT	testis
ENSG00000161692.18	0.0	2.309	med	NRT	testis
ENSG00000204685.7	0.55	2.3080000000000003	med	RT	testis
ENSG00000266692.1	0.0	2.307	med	NRT	testis
ENSG00000226580.1	0.34	2.307	med	RT	testis
ENSG00000122642.11	0.0	2.3064999999999998	med	NRT	testis
ENSG00000272701.3	0.0	2.306	med	NRT	testis
ENSG00000229097.1	0.0	2.306	med	UND	testis
ENSG00000171806.12	0.0	2.306	med	NRT	testis
ENSG00000173230.15	0.0	2.305	med	NRT	testis
ENSG00000287664.1	0.0	2.305	med	NRT	testis
ENSG00000113070.8	0.0	2.305	med	NRT	testis
ENSG00000271734.1	0.51	2.3045	med	RT	testis
ENSG00000263212.2	0.0	2.3040000000000003	med	NRT	testis
ENSG00000182759.4	0.0	2.3040000000000003	med	UND	testis
ENSG00000172661.19	0.0	2.3040000000000003	med	NRT	testis
ENSG00000178162.8	0.7	2.303	med	RT	testis
ENSG00000231607.13	0.69	2.303	med	RT	testis
ENSG00000083520.15	0.0	2.303	med	UND	testis
ENSG00000244065.1	1.02	2.3025	med	RT	testis
ENSG00000130713.16	1.13	2.302	med	RT	testis
ENSG00000085377.15	0.0	2.302	med	NRT	testis
ENSG00000157306.14	0.0	2.302	med	NRT	testis
ENSG00000196646.12	0.425	2.302	med	RT	testis
ENSG00000228452.1	0.0	2.3015	med	UND	testis
ENSG00000232283.1	0.0	2.301	med	UND	testis
ENSG00000255487.1	0.0	2.301	med	UND	testis
ENSG00000285533.2	0.0	2.301	med	NRT	testis
ENSG00000160145.15	0.0	2.3	med	NRT	testis
ENSG00000228409.6	0.0	2.299	med	NRT	testis
ENSG00000277826.1	0.0	2.299	med	NRT	testis
ENSG00000103021.9	0.0	2.299	med	UND	testis
ENSG00000271784.1	0.0	2.2984999999999998	med	NRT	testis
ENSG00000168386.18	0.0	2.2984999999999998	med	UND	testis
ENSG00000276610.1	0.0	2.297	med	NRT	testis
ENSG00000246859.3	0.0	2.297	med	NRT	testis
ENSG00000143674.11	0.0	2.2969999999999997	med	NRT	testis
ENSG00000257543.1	0.0	2.2965	med	NRT	testis
ENSG00000202314.1	0.0	2.295	med	NRT	testis
ENSG00000250261.1	0.0	2.295	med	UND	testis
ENSG00000233913.7	0.0	2.295	med	NRT	testis
ENSG00000130830.15	0.0	2.2945	med	UND	testis
ENSG00000234797.5	0.0	2.2945	med	NRT	testis
ENSG00000100234.12	0.0	2.2945	med	NRT	testis
ENSG00000176454.14	0.0	2.294	med	NRT	testis
ENSG00000236253.7	0.0	2.294	med	NRT	testis
ENSG00000188032.10	0.45	2.294	med	RT	testis
ENSG00000224919.1	0.0	2.293	med	UND	testis
ENSG00000181856.15	0.0	2.293	med	UND	testis
ENSG00000234373.1	1.1749999999999998	2.293	med	RT	testis
ENSG00000252464.1	0.0	2.292	med	NRT	testis
ENSG00000254900.1	0.0	2.292	med	NRT	testis
ENSG00000231081.1	0.0	2.292	med	UND	testis
ENSG00000254858.10	0.0	2.292	med	UND	testis
ENSG00000170382.12	0.0	2.292	med	UND	testis
ENSG00000223508.5	1.18	2.292	med	RT	testis
ENSG00000250796.1	0.0	2.2915	med	UND	testis
ENSG00000167771.6	0.0	2.2915	med	UND	testis
ENSG00000153774.9	2.35	2.291	med	RT	testis
ENSG00000119950.21	0.27	2.29	med	RT	testis
ENSG00000283958.1	0.0	2.29	med	NRT	testis
ENSG00000081154.12	1.1	2.289	med	RT	testis
ENSG00000231933.7	0.0	2.2889999999999997	med	NRT	testis
ENSG00000211456.13	0.0	2.2880000000000003	med	NRT	testis
ENSG00000271155.1	0.0	2.287	med	NRT	testis
ENSG00000270919.1	0.0	2.2865	med	NRT	testis
ENSG00000267855.6	0.0	2.2865	med	NRT	testis
ENSG00000274944.4	0.0	2.2865	med	NRT	testis
ENSG00000006459.11	0.0	2.286	med	NRT	testis
ENSG00000259327.1	0.0	2.285	med	UND	testis
ENSG00000275874.1	0.89	2.2840000000000003	med	RT	testis
ENSG00000163166.15	0.0	2.2840000000000003	med	NRT	testis
ENSG00000230629.2	0.0	2.2840000000000003	med	NRT	testis
ENSG00000108590.11	0.0	2.2840000000000003	med	UND	testis
ENSG00000277782.1	0.58	2.2835	med	RT	testis
ENSG00000235032.1	0.0	2.283	med	UND	testis
ENSG00000164808.17	0.0	2.283	med	UND	testis
ENSG00000227352.1	0.0	2.283	med	NRT	testis
ENSG00000176998.4	0.0	2.283	med	UND	testis
ENSG00000123095.6	0.22	2.2824999999999998	med	RT	testis
ENSG00000130561.17	0.0	2.282	med	NRT	testis
ENSG00000263279.1	0.0	2.2815000000000003	med	UND	testis
ENSG00000177303.10	0.0	2.2815000000000003	med	UND	testis
ENSG00000263816.1	0.0	2.281	med	NRT	testis
ENSG00000255245.4	0.0	2.281	med	NRT	testis
ENSG00000165512.5	0.0	2.281	med	UND	testis
ENSG00000243429.1	0.0	2.281	med	NRT	testis
ENSG00000255310.2	0.0	2.281	med	NRT	testis
ENSG00000112936.19	0.0	2.281	med	NRT	testis
ENSG00000136848.17	0.0	2.281	med	NRT	testis
ENSG00000236199.1	0.0	2.28	med	UND	testis
ENSG00000168876.9	0.46	2.28	med	RT	testis
ENSG00000225945.1	0.71	2.279	med	RT	testis
ENSG00000283824.1	0.0	2.278	med	NRT	testis
ENSG00000161649.13	0.0	2.278	med	NRT	testis
ENSG00000253570.1	0.0	2.277	med	NRT	testis
ENSG00000259749.1	0.0	2.277	med	UND	testis
ENSG00000242814.2	0.51	2.277	med	RT	testis
ENSG00000077327.16	0.0	2.277	med	UND	testis
ENSG00000205423.12	0.76	2.276	med	RT	testis
ENSG00000283312.1	0.0	2.276	med	NRT	testis
ENSG00000223461.1	0.0	2.276	med	NRT	testis
ENSG00000150776.18	0.0	2.276	med	NRT	testis
ENSG00000117148.8	0.0	2.275	med	NRT	testis
ENSG00000262712.1	0.0	2.275	med	NRT	testis
ENSG00000140506.17	0.0	2.275	med	NRT	testis
ENSG00000182463.16	0.0	2.275	med	NRT	testis
ENSG00000012232.9	0.29	2.275	med	RT	testis
ENSG00000155380.13	0.345	2.275	med	RT	testis
ENSG00000166856.3	0.0	2.274	med	UND	testis
ENSG00000226263.1	0.0	2.274	med	UND	testis
ENSG00000247556.6	0.0	2.274	med	NRT	testis
ENSG00000151247.13	0.0	2.2735000000000003	med	NRT	testis
ENSG00000205784.4	0.335	2.2735000000000003	med	RT	testis
ENSG00000178502.6	0.0	2.2735000000000003	med	UND	testis
ENSG00000236871.7	3.47	2.2735000000000003	med	RT	testis
ENSG00000060718.22	0.0	2.273	med	NRT	testis
ENSG00000064490.14	0.0	2.2729999999999997	med	UND	testis
ENSG00000100030.15	0.33	2.2725	med	RT	testis
ENSG00000140986.8	0.0	2.2720000000000002	med	NRT	testis
ENSG00000155975.10	0.0	2.272	med	UND	testis
ENSG00000256349.1	0.0	2.271	med	UND	testis
ENSG00000261384.1	0.0	2.271	med	NRT	testis
ENSG00000275160.1	0.47	2.271	med	RT	testis
ENSG00000125046.15	0.0	2.2705	med	NRT	testis
ENSG00000134970.14	0.0	2.27	med	NRT	testis
ENSG00000173809.18	0.0	2.2695	med	NRT	testis
ENSG00000225881.2	0.0	2.2695	med	NRT	testis
ENSG00000235034.7	0.0	2.2695	med	UND	testis
ENSG00000166780.11	0.0	2.269	med	UND	testis
ENSG00000184160.8	0.0	2.269	med	NRT	testis
ENSG00000265917.1	0.0	2.268	med	NRT	testis
ENSG00000164309.15	0.0	2.268	med	NRT	testis
ENSG00000227755.1	0.0	2.268	med	UND	testis
ENSG00000203469.2	0.0	2.2675	med	UND	testis
ENSG00000174405.14	0.0	2.267	med	NRT	testis
ENSG00000251649.2	0.0	2.2664999999999997	med	NRT	testis
ENSG00000258422.5	0.0	2.2664999999999997	med	NRT	testis
ENSG00000100297.16	0.0	2.2664999999999997	med	NRT	testis
ENSG00000119986.7	0.0	2.266	med	UND	testis
ENSG00000185112.6	0.0	2.266	med	NRT	testis
ENSG00000271576.1	0.0	2.266	med	NRT	testis
ENSG00000238300.1	0.0	2.266	med	NRT	testis
ENSG00000237672.1	0.0	2.266	med	UND	testis
ENSG00000100395.15	0.0	2.266	med	UND	testis
ENSG00000248925.1	0.0	2.2655000000000003	med	UND	testis
ENSG00000156875.14	0.0	2.265	med	UND	testis
ENSG00000211581.1	0.0	2.265	med	NRT	testis
ENSG00000240764.4	0.0	2.265	med	NRT	testis
ENSG00000224090.1	0.0	2.265	med	UND	testis
ENSG00000188517.16	0.0	2.2649999999999997	med	NRT	testis
ENSG00000230521.1	0.0	2.264	med	NRT	testis
ENSG00000248540.3	0.0	2.264	med	UND	testis
ENSG00000148143.13	0.0	2.264	med	NRT	testis
ENSG00000100583.4	0.0	2.2635	med	UND	testis
ENSG00000008056.14	0.0	2.263	med	UND	testis
ENSG00000265185.6	0.0	2.2625	med	UND	testis
ENSG00000233191.2	0.97	2.2625	med	RT	testis
ENSG00000249261.1	0.0	2.2625	med	NRT	testis
ENSG00000262772.2	0.0	2.262	med	NRT	testis
ENSG00000163395.17	0.64	2.262	med	RT	testis
ENSG00000221164.1	0.0	2.262	med	NRT	testis
ENSG00000246695.8	0.365	2.2615	med	RT	testis
ENSG00000216895.9	0.0	2.261	med	NRT	testis
ENSG00000211584.14	0.0	2.261	med	UND	testis
ENSG00000234629.1	0.0	2.261	med	NRT	testis
ENSG00000256747.1	0.0	2.2605	med	NRT	testis
ENSG00000231443.2	0.0	2.26	med	UND	testis
ENSG00000163872.16	0.0	2.26	med	NRT	testis
ENSG00000117461.15	1.81	2.26	med	RT	testis
ENSG00000234912.12	0.0	2.2590000000000003	med	NRT	testis
ENSG00000169432.18	0.0	2.259	med	NRT	testis
ENSG00000286485.1	0.0	2.259	med	UND	testis
ENSG00000172250.16	0.0	2.259	med	UND	testis
ENSG00000260425.1	0.0	2.259	med	UND	testis
ENSG00000213222.3	0.0	2.259	med	UND	testis
ENSG00000137563.13	0.0	2.259	med	NRT	testis
ENSG00000265041.1	0.0	2.2584999999999997	med	NRT	testis
ENSG00000258334.1	0.42	2.258	med	RT	testis
ENSG00000271013.1	0.0	2.258	med	NRT	testis
ENSG00000141979.4	0.0	2.2575	med	NRT	testis
ENSG00000173273.16	0.0	2.2575	med	NRT	testis
ENSG00000149582.16	0.0	2.257	med	UND	testis
ENSG00000160766.14	0.0	2.257	med	NRT	testis
ENSG00000099864.18	0.0	2.2569999999999997	med	NRT	testis
ENSG00000201487.1	0.0	2.2565	med	NRT	testis
ENSG00000153303.17	0.0	2.256	med	NRT	testis
ENSG00000135541.22	0.0	2.255	med	NRT	testis
ENSG00000234816.2	0.0	2.255	med	NRT	testis
ENSG00000262730.1	0.0	2.255	med	NRT	testis
ENSG00000235875.3	0.0	2.254	med	NRT	testis
ENSG00000044090.11	0.0	2.254	med	NRT	testis
ENSG00000276710.4	0.0	2.254	med	UND	testis
ENSG00000261294.1	0.0	2.254	med	NRT	testis
ENSG00000260912.1	0.0	2.254	med	NRT	testis
ENSG00000271763.1	0.0	2.254	med	NRT	testis
ENSG00000214401.4	0.0	2.253	med	NRT	testis
ENSG00000003393.16	0.0	2.253	med	NRT	testis
ENSG00000224910.2	0.47	2.253	med	RT	testis
ENSG00000286914.1	0.91	2.252	med	RT	testis
ENSG00000081019.13	0.8	2.252	med	RT	testis
ENSG00000225738.2	0.0	2.252	med	NRT	testis
ENSG00000275832.5	0.0	2.252	med	NRT	testis
ENSG00000238906.1	0.0	2.2510000000000003	med	NRT	testis
ENSG00000065717.15	0.0	2.2510000000000003	med	NRT	testis
ENSG00000115539.14	0.0	2.251	med	NRT	testis
ENSG00000252743.1	0.0	2.251	med	NRT	testis
ENSG00000225449.3	0.0	2.2505	med	NRT	testis
ENSG00000288000.1	0.0	2.25	med	NRT	testis
ENSG00000115392.12	0.0	2.25	med	UND	testis
ENSG00000186815.13	0.0	2.249	med	UND	testis
ENSG00000142731.11	0.0	2.249	med	NRT	testis
ENSG00000119041.11	0.0	2.249	med	UND	testis
ENSG00000188021.9	0.0	2.2489999999999997	med	NRT	testis
ENSG00000119778.15	0.0	2.248	med	NRT	testis
ENSG00000172748.14	0.0	2.248	med	NRT	testis
ENSG00000259955.1	0.0	2.248	med	UND	testis
ENSG00000138443.17	0.0	2.247	med	UND	testis
ENSG00000280300.1	0.0	2.247	med	UND	testis
ENSG00000143337.19	0.73	2.247	med	RT	testis
ENSG00000224281.5	0.0	2.247	med	NRT	testis
ENSG00000272969.1	0.34	2.247	med	RT	testis
ENSG00000149503.13	1.65	2.247	med	RT	testis
ENSG00000258655.2	0.0	2.245	med	NRT	testis
ENSG00000174599.5	0.31	2.245	med	RT	testis
ENSG00000132446.7	0.405	2.245	med	RT	testis
ENSG00000070413.20	0.0	2.245	med	NRT	testis
ENSG00000072952.19	0.0	2.245	med	NRT	testis
ENSG00000271931.1	0.0	2.244	med	NRT	testis
ENSG00000257108.2	0.0	2.244	med	NRT	testis
ENSG00000129128.13	0.665	2.244	med	RT	testis
ENSG00000228224.3	0.545	2.2439999999999998	med	RT	testis
ENSG00000257696.1	0.93	2.2439999999999998	med	RT	testis
ENSG00000251359.4	0.0	2.2435	med	NRT	testis
ENSG00000273141.1	0.0	2.2430000000000003	med	UND	testis
ENSG00000258034.1	0.0	2.2430000000000003	med	UND	testis
ENSG00000184489.13	0.0	2.2430000000000003	med	UND	testis
ENSG00000131044.17	0.0	2.2430000000000003	med	UND	testis
ENSG00000246526.2	0.0	2.2430000000000003	med	NRT	testis
ENSG00000092200.13	0.0	2.2425	med	UND	testis
ENSG00000145901.16	0.0	2.242	med	UND	testis
ENSG00000189339.12	0.0	2.242	med	NRT	testis
ENSG00000147475.17	0.0	2.242	med	NRT	testis
ENSG00000261094.2	0.0	2.241	med	NRT	testis
ENSG00000094804.12	0.0	2.2405	med	NRT	testis
ENSG00000106415.13	0.28	2.24	med	RT	testis
ENSG00000215221.2	0.0	2.239	med	NRT	testis
ENSG00000168040.5	0.47	2.239	med	RT	testis
ENSG00000163659.13	0.0	2.239	med	NRT	testis
ENSG00000053770.12	0.0	2.238	med	NRT	testis
ENSG00000237655.1	0.0	2.238	med	NRT	testis
ENSG00000240927.3	0.0	2.2375	med	NRT	testis
ENSG00000283516.1	0.34	2.237	med	RT	testis
ENSG00000059122.17	0.0	2.237	med	NRT	testis
ENSG00000241772.2	0.0	2.236	med	NRT	testis
ENSG00000145476.16	0.0	2.236	med	NRT	testis
ENSG00000021776.11	0.0	2.236	med	NRT	testis
ENSG00000251188.1	0.61	2.2355	med	RT	testis
ENSG00000153815.17	0.0	2.235	med	NRT	testis
ENSG00000105971.15	0.0	2.235	med	NRT	testis
ENSG00000260343.1	0.0	2.2344999999999997	med	UND	testis
ENSG00000141293.16	0.0	2.2344999999999997	med	NRT	testis
ENSG00000138780.15	0.0	2.234	med	UND	testis
ENSG00000196227.11	0.0	2.2335000000000003	med	NRT	testis
ENSG00000143028.9	0.0	2.2335000000000003	med	NRT	testis
ENSG00000283697.3	0.0	2.233	med	UND	testis
ENSG00000132434.10	0.83	2.233	med	RT	testis
ENSG00000279001.1	1.4449999999999998	2.233	med	RT	testis
ENSG00000234973.5	0.0	2.232	med	NRT	testis
ENSG00000185946.16	0.0	2.232	med	NRT	testis
ENSG00000229334.1	0.0	2.232	med	UND	testis
ENSG00000211597.2	0.0	2.232	med	NRT	testis
ENSG00000070061.16	0.0	2.231	med	UND	testis
ENSG00000286254.1	0.675	2.231	med	RT	testis
ENSG00000288658.1	0.0	2.231	med	NRT	testis
ENSG00000108100.18	0.0	2.23	med	NRT	testis
ENSG00000284829.1	0.0	2.23	med	NRT	testis
ENSG00000187626.9	0.0	2.23	med	NRT	testis
ENSG00000170542.6	0.685	2.2295	med	RT	testis
ENSG00000284055.1	0.0	2.2295	med	NRT	testis
ENSG00000254863.2	0.0	2.2295	med	NRT	testis
ENSG00000267574.1	0.0	2.229	med	UND	testis
ENSG00000100347.15	0.0	2.229	med	NRT	testis
ENSG00000168067.12	0.24	2.229	med	RT	testis
ENSG00000179627.10	0.0	2.2285000000000004	med	NRT	testis
ENSG00000126391.14	0.815	2.228	med	RT	testis
ENSG00000271303.2	0.0	2.2270000000000003	med	NRT	testis
ENSG00000101132.10	0.0	2.2270000000000003	med	NRT	testis
ENSG00000284779.2	0.0	2.2270000000000003	med	NRT	testis
ENSG00000136758.19	0.31	2.227	med	RT	testis
ENSG00000054967.13	0.0	2.227	med	NRT	testis
ENSG00000278328.1	0.0	2.226	med	NRT	testis
ENSG00000284197.1	0.0	2.226	med	NRT	testis
ENSG00000230712.3	0.0	2.226	med	NRT	testis
ENSG00000135409.11	0.0	2.226	med	NRT	testis
ENSG00000113369.9	0.0	2.2255000000000003	med	NRT	testis
ENSG00000111679.17	0.0	2.225	med	NRT	testis
ENSG00000141582.15	0.0	2.225	med	NRT	testis
ENSG00000254340.2	0.0	2.2245	med	UND	testis
ENSG00000198315.11	1.02	2.224	med	RT	testis
ENSG00000198836.11	0.0	2.224	med	NRT	testis
ENSG00000102967.12	0.0	2.224	med	NRT	testis
ENSG00000261177.1	0.0	2.224	med	NRT	testis
ENSG00000266306.1	3.38	2.2235000000000005	med	RT	testis
ENSG00000266013.1	0.0	2.2230000000000003	med	NRT	testis
ENSG00000104228.13	1.02	2.2225	med	RT	testis
ENSG00000273226.1	0.0	2.222	med	UND	testis
ENSG00000107551.21	0.0	2.222	med	UND	testis
ENSG00000274341.1	0.0	2.221	med	NRT	testis
ENSG00000286113.1	0.59	2.221	med	RT	testis
ENSG00000173482.17	0.0	2.2205	med	NRT	testis
ENSG00000103710.11	0.0	2.22	med	UND	testis
ENSG00000252558.1	0.0	2.22	med	NRT	testis
ENSG00000101251.13	0.0	2.2199999999999998	med	NRT	testis
ENSG00000120889.13	0.0	2.219	med	NRT	testis
ENSG00000270362.1	0.425	2.219	med	RT	testis
ENSG00000117676.14	0.0	2.217	med	NRT	testis
ENSG00000266010.2	0.0	2.217	med	NRT	testis
ENSG00000272505.1	0.0	2.217	med	UND	testis
ENSG00000203279.4	0.0	2.216	med	NRT	testis
ENSG00000258096.1	0.0	2.216	med	NRT	testis
ENSG00000246451.2	0.0	2.215	med	NRT	testis
ENSG00000205981.8	0.0	2.215	med	UND	testis
ENSG00000176225.15	0.265	2.2145	med	RT	testis
ENSG00000075336.12	0.0	2.2140000000000004	med	NRT	testis
ENSG00000235437.8	0.0	2.214	med	NRT	testis
ENSG00000251161.4	0.0	2.214	med	NRT	testis
ENSG00000132604.11	0.0	2.214	med	NRT	testis
ENSG00000137210.14	0.0	2.213	med	NRT	testis
ENSG00000164342.13	0.0	2.213	med	NRT	testis
ENSG00000123009.4	0.41	2.213	med	RT	testis
ENSG00000166535.20	0.0	2.213	med	UND	testis
ENSG00000230306.1	0.0	2.2125	med	UND	testis
ENSG00000148450.13	0.0	2.212	med	UND	testis
ENSG00000159674.12	0.96	2.2110000000000003	med	RT	testis
ENSG00000229611.2	0.0	2.21	med	NRT	testis
ENSG00000269534.5	0.0	2.21	med	NRT	testis
ENSG00000286798.1	0.385	2.21	med	RT	testis
ENSG00000288597.1	0.0	2.21	med	NRT	testis
ENSG00000115461.5	0.0	2.21	med	NRT	testis
ENSG00000260202.2	0.0	2.2095000000000002	med	UND	testis
ENSG00000260793.2	0.0	2.209	med	NRT	testis
ENSG00000163645.15	0.0	2.209	med	NRT	testis
ENSG00000152102.18	0.0	2.209	med	UND	testis
ENSG00000204764.14	0.0	2.208	med	NRT	testis
ENSG00000132581.10	0.41	2.208	med	RT	testis
ENSG00000287908.1	0.0	2.207	med	NRT	testis
ENSG00000196739.15	0.0	2.207	med	NRT	testis
ENSG00000232133.1	0.0	2.2060000000000004	med	UND	testis
ENSG00000225434.3	0.0	2.206	med	UND	testis
ENSG00000121236.21	0.0	2.2055	med	NRT	testis
ENSG00000197813.6	0.45	2.205	med	RT	testis
ENSG00000152990.14	0.0	2.205	med	NRT	testis
ENSG00000227101.2	0.0	2.205	med	NRT	testis
ENSG00000144233.11	0.0	2.205	med	NRT	testis
ENSG00000119673.15	0.0	2.205	med	UND	testis
ENSG00000167380.16	0.25	2.2045	med	RT	testis
ENSG00000260541.1	0.0	2.204	med	NRT	testis
ENSG00000234170.6	0.395	2.204	med	RT	testis
ENSG00000264647.1	0.0	2.2039999999999997	med	NRT	testis
ENSG00000269403.1	0.0	2.2035	med	NRT	testis
ENSG00000270055.1	0.0	2.2030000000000003	med	NRT	testis
ENSG00000268655.2	0.0	2.2030000000000003	med	NRT	testis
ENSG00000135070.15	0.87	2.2030000000000003	med	RT	testis
ENSG00000260095.1	0.0	2.2030000000000003	med	NRT	testis
ENSG00000154240.17	0.0	2.203	med	NRT	testis
ENSG00000203326.12	0.0	2.2024999999999997	med	NRT	testis
ENSG00000261244.1	0.0	2.2024999999999997	med	UND	testis
ENSG00000275638.1	0.0	2.202	med	UND	testis
ENSG00000259370.2	0.0	2.202	med	NRT	testis
ENSG00000144785.8	0.0	2.201	med	NRT	testis
ENSG00000281021.1	0.0	2.201	med	UND	testis
ENSG00000234420.7	0.28	2.201	med	RT	testis
ENSG00000099994.11	0.635	2.2005	med	RT	testis
ENSG00000226650.6	0.505	2.2	med	RT	testis
ENSG00000165702.15	0.0	2.2	med	NRT	testis
ENSG00000134283.18	0.0	2.2	med	NRT	testis
ENSG00000125510.18	0.0	2.199	med	NRT	testis
ENSG00000095261.14	0.46	2.199	med	RT	testis
ENSG00000105127.10	0.61	2.1985	med	RT	testis
ENSG00000164037.17	0.0	2.198	med	UND	testis
ENSG00000225217.1	0.6	2.198	med	RT	testis
ENSG00000166793.13	0.0	2.1975	med	UND	testis
ENSG00000103343.13	0.0	2.197	med	NRT	testis
ENSG00000260235.1	0.0	2.1965000000000003	med	UND	testis
ENSG00000230202.1	0.0	2.1965000000000003	med	NRT	testis
ENSG00000287521.1	0.0	2.1965000000000003	med	NRT	testis
ENSG00000166402.9	0.0	2.196	med	UND	testis
ENSG00000102312.23	0.0	2.1950000000000003	med	NRT	testis
ENSG00000248370.2	0.39	2.195	med	RT	testis
ENSG00000186453.13	0.0	2.195	med	UND	testis
ENSG00000157181.16	0.0	2.194	med	NRT	testis
ENSG00000132406.12	0.0	2.194	med	NRT	testis
ENSG00000269559.2	0.0	2.193	med	UND	testis
ENSG00000287569.1	0.0	2.192	med	NRT	testis
ENSG00000120440.15	0.0	2.192	med	UND	testis
ENSG00000287674.1	0.715	2.192	med	RT	testis
ENSG00000138193.16	0.0	2.192	med	UND	testis
ENSG00000283799.1	0.0	2.1915	med	NRT	testis
ENSG00000278595.1	0.455	2.191	med	RT	testis
ENSG00000146707.14	0.0	2.189	med	UND	testis
ENSG00000260418.1	0.685	2.189	med	RT	testis
ENSG00000259611.2	0.0	2.1885000000000003	med	NRT	testis
ENSG00000138271.6	0.0	2.1885	med	UND	testis
ENSG00000203760.9	0.0	2.188	med	NRT	testis
ENSG00000180667.11	0.0	2.188	med	NRT	testis
ENSG00000251615.3	0.0	2.188	med	NRT	testis
ENSG00000213088.12	0.0	2.1879999999999997	med	NRT	testis
ENSG00000114573.10	0.0	2.1870000000000003	med	NRT	testis
ENSG00000213413.2	0.0	2.186	med	UND	testis
ENSG00000131732.12	0.0	2.186	med	NRT	testis
ENSG00000275532.1	0.0	2.186	med	NRT	testis
ENSG00000075790.12	0.0	2.185	med	NRT	testis
ENSG00000197142.10	0.0	2.1845	med	UND	testis
ENSG00000258099.1	1.11	2.184	med	RT	testis
ENSG00000263859.1	0.0	2.184	med	UND	testis
ENSG00000161955.16	0.0	2.184	med	NRT	testis
ENSG00000124098.10	0.0	2.1825	med	UND	testis
ENSG00000219481.10	0.0	2.1820000000000004	med	NRT	testis
ENSG00000268996.3	0.0	2.182	med	UND	testis
ENSG00000232401.2	0.0	2.182	med	NRT	testis
ENSG00000267387.1	0.0	2.182	med	UND	testis
ENSG00000283479.1	0.0	2.181	med	NRT	testis
ENSG00000283977.1	0.0	2.181	med	NRT	testis
ENSG00000234405.2	0.0	2.1799999999999997	med	UND	testis
ENSG00000138433.16	0.0	2.1790000000000003	med	NRT	testis
ENSG00000240024.5	0.505	2.1790000000000003	med	RT	testis
ENSG00000227769.7	0.0	2.178	med	NRT	testis
ENSG00000172239.14	0.0	2.178	med	UND	testis
ENSG00000268583.2	0.0	2.178	med	UND	testis
ENSG00000215217.7	0.0	2.178	med	NRT	testis
ENSG00000114656.12	0.0	2.178	med	UND	testis
ENSG00000073670.14	0.0	2.1775	med	NRT	testis
ENSG00000278928.1	0.0	2.1775	med	NRT	testis
ENSG00000269179.1	0.0	2.1765	med	NRT	testis
ENSG00000214278.4	0.0	2.1765	med	NRT	testis
ENSG00000284491.2	0.0	2.1765	med	NRT	testis
ENSG00000236883.1	0.0	2.176	med	UND	testis
ENSG00000116489.13	0.0	2.176	med	NRT	testis
ENSG00000250432.5	0.0	2.176	med	NRT	testis
ENSG00000175029.17	0.0	2.176	med	UND	testis
ENSG00000214100.8	0.475	2.176	med	RT	testis
ENSG00000108852.15	0.0	2.1755	med	NRT	testis
ENSG00000260063.1	0.62	2.1755	med	RT	testis
ENSG00000175097.8	0.0	2.175	med	UND	testis
ENSG00000251602.7	0.0	2.175	med	UND	testis
ENSG00000199664.1	0.0	2.175	med	NRT	testis
ENSG00000262484.1	0.0	2.1740000000000004	med	NRT	testis
ENSG00000171793.16	1.39	2.174	med	RT	testis
ENSG00000124279.12	0.0	2.174	med	UND	testis
ENSG00000032742.18	0.0	2.174	med	NRT	testis
ENSG00000149658.18	0.0	2.1734999999999998	med	NRT	testis
ENSG00000228643.1	0.0	2.173	med	UND	testis
ENSG00000118518.16	0.0	2.173	med	UND	testis
ENSG00000254960.2	0.0	2.173	med	NRT	testis
ENSG00000147536.12	0.0	2.173	med	UND	testis
ENSG00000284512.1	0.0	2.173	med	NRT	testis
ENSG00000165609.13	0.0	2.172	med	UND	testis
ENSG00000259668.6	0.0	2.172	med	NRT	testis
ENSG00000244926.7	0.0	2.172	med	UND	testis
ENSG00000277997.1	0.0	2.172	med	UND	testis
ENSG00000112667.13	0.0	2.172	med	NRT	testis
ENSG00000287040.1	0.6	2.1710000000000003	med	RT	testis
ENSG00000159399.10	2.825	2.1705	med	RT	testis
ENSG00000285889.1	0.0	2.17	med	NRT	testis
ENSG00000230596.3	0.0	2.17	med	NRT	testis
ENSG00000140297.13	0.0	2.17	med	UND	testis
ENSG00000267441.1	0.0	2.17	med	NRT	testis
ENSG00000238862.1	0.0	2.1695	med	NRT	testis
ENSG00000160678.12	0.0	2.169	med	NRT	testis
ENSG00000178363.5	0.0	2.169	med	NRT	testis
ENSG00000171813.14	0.0	2.169	med	NRT	testis
ENSG00000268810.1	0.0	2.169	med	NRT	testis
ENSG00000255561.7	0.0	2.168	med	NRT	testis
ENSG00000260402.1	0.36	2.1675	med	RT	testis
ENSG00000170954.11	1.18	2.1675	med	RT	testis
ENSG00000263644.1	0.0	2.167	med	NRT	testis
ENSG00000158428.4	0.52	2.167	med	RT	testis
ENSG00000137806.10	0.0	2.1665	med	NRT	testis
ENSG00000214700.6	0.405	2.166	med	RT	testis
ENSG00000266074.10	0.905	2.166	med	RT	testis
ENSG00000185404.17	0.52	2.166	med	RT	testis
ENSG00000251429.1	1.49	2.166	med	RT	testis
ENSG00000262061.6	0.0	2.166	med	NRT	testis
ENSG00000154511.12	0.0	2.165	med	UND	testis
